,domain,layer,dim,choice,problem,repeat,cycles,plan_length,plan_found,time
3523,rover,2,8,best,1_29,0,,,False,
3524,rover,2,8,best,1_29,1,,,False,
3525,rover,2,8,best,1_29,2,,,False,
3526,rover,2,8,best,1_30,0,,,False,
3527,rover,2,8,best,1_30,1,,,False,
3528,rover,2,8,best,1_30,2,,,False,
3529,satellite,2,16,best,0_01,0,0.0,5.0,True,0.46782493591308594
3530,satellite,2,16,best,0_01,1,0.0,6.0,True,0.39631175994873047
3531,satellite,2,16,best,0_01,2,0.0,5.0,True,0.36167287826538086
3532,satellite,2,16,best,0_02,0,0.0,8.0,True,0.5296432971954346
3533,satellite,2,16,best,0_02,1,0.0,12.0,True,0.6610715389251709
3534,satellite,2,16,best,0_02,2,0.0,10.0,True,0.4611222743988037
3535,satellite,2,16,best,0_03,0,0.0,10.0,True,0.7229773998260498
3536,satellite,2,16,best,0_03,1,0.0,11.0,True,0.8086228370666504
3537,satellite,2,16,best,0_03,2,0.0,14.0,True,0.8783159255981445
3538,satellite,2,16,best,0_04,0,0.0,8.0,True,0.5382483005523682
3539,satellite,2,16,best,0_04,1,0.0,9.0,True,0.46224474906921387
3540,satellite,2,16,best,0_04,2,0.0,10.0,True,0.6003007888793945
3541,satellite,2,16,best,0_05,0,0.0,12.0,True,0.7613372802734375
3542,satellite,2,16,best,0_05,1,0.0,13.0,True,0.9054582118988037
3543,satellite,2,16,best,0_05,2,0.0,17.0,True,0.9964559078216553
3544,satellite,2,16,best,0_06,0,0.0,14.0,True,0.8879632949829102
3545,satellite,2,16,best,0_06,1,0.0,15.0,True,1.124997854232788
3546,satellite,2,16,best,0_06,2,0.0,15.0,True,0.9206113815307617
3547,satellite,2,16,best,0_07,0,0.0,10.0,True,0.8427553176879883
3548,satellite,2,16,best,0_07,1,0.0,16.0,True,0.8937160968780518
3549,satellite,2,16,best,0_07,2,0.0,18.0,True,1.066159963607788
3550,satellite,2,16,best,0_08,0,0.0,11.0,True,0.828624963760376
3551,satellite,2,16,best,0_08,1,0.0,15.0,True,1.0521504878997803
3552,satellite,2,16,best,0_08,2,0.0,14.0,True,0.986520528793335
3553,satellite,2,16,best,0_09,0,0.0,9.0,True,0.7999861240386963
3554,satellite,2,16,best,0_09,1,0.0,16.0,True,1.1877164840698242
3555,satellite,2,16,best,0_09,2,0.0,19.0,True,1.245715618133545
3556,satellite,2,16,best,0_10,0,0.0,11.0,True,0.9791631698608398
3557,satellite,2,16,best,0_10,1,0.0,11.0,True,0.8405289649963379
3558,satellite,2,16,best,0_10,2,0.0,19.0,True,1.3403866291046143
3559,satellite,2,16,best,0_11,0,0.0,26.0,True,2.1480796337127686
3560,satellite,2,16,best,0_11,1,0.0,29.0,True,1.66774320602417
3561,satellite,2,16,best,0_11,2,0.0,31.0,True,1.8304173946380615
3562,satellite,2,16,best,0_12,0,0.0,14.0,True,1.257859230041504
3563,satellite,2,16,best,0_12,1,0.0,18.0,True,1.2599892616271973
3564,satellite,2,16,best,0_12,2,0.0,17.0,True,1.2701060771942139
3565,satellite,2,16,best,0_13,0,0.0,9.0,True,0.8220365047454834
3566,satellite,2,16,best,0_13,1,0.0,13.0,True,0.9284317493438721
3567,satellite,2,16,best,0_13,2,0.0,13.0,True,0.9330813884735107
3568,satellite,2,16,best,0_14,0,0.0,18.0,True,1.4412169456481934
3569,satellite,2,16,best,0_14,1,0.0,25.0,True,1.6978211402893066
3570,satellite,2,16,best,0_14,2,0.0,31.0,True,1.9675614833831787
3571,satellite,2,16,best,0_15,0,0.0,23.0,True,1.6246616840362549
3572,satellite,2,16,best,0_15,1,0.0,26.0,True,2.0625569820404053
3573,satellite,2,16,best,0_15,2,0.0,30.0,True,2.5423097610473633
3574,satellite,2,16,best,0_16,0,0.0,27.0,True,2.244582176208496
3575,satellite,2,16,best,0_16,1,0.0,29.0,True,2.4016053676605225
3576,satellite,2,16,best,0_16,2,0.0,39.0,True,3.3366899490356445
3577,satellite,2,16,best,0_17,0,0.0,37.0,True,2.7012557983398438
3578,satellite,2,16,best,0_17,1,0.0,30.0,True,2.6411869525909424
3579,satellite,2,16,best,0_17,2,0.0,42.0,True,3.333543539047241
3580,satellite,2,16,best,0_18,0,0.0,15.0,True,1.3554449081420898
3581,satellite,2,16,best,0_18,1,0.0,22.0,True,2.074230909347534
3582,satellite,2,16,best,0_18,2,0.0,23.0,True,1.7863972187042236
3583,satellite,2,16,best,0_19,0,0.0,37.0,True,3.179051160812378
3584,satellite,2,16,best,0_19,1,0.0,41.0,True,3.2407774925231934
3585,satellite,2,16,best,0_19,2,0.0,43.0,True,3.4921793937683105
3586,satellite,2,16,best,0_20,0,0.0,46.0,True,3.5561749935150146
3587,satellite,2,16,best,0_20,1,0.0,39.0,True,3.4993183612823486
3588,satellite,2,16,best,0_20,2,0.0,54.0,True,3.931008815765381
3589,satellite,2,16,best,0_21,0,0.0,33.0,True,3.2249135971069336
3590,satellite,2,16,best,0_21,1,0.0,46.0,True,4.578721284866333
3591,satellite,2,16,best,0_21,2,0.0,51.0,True,4.593712091445923
3592,satellite,2,16,best,0_22,0,0.0,40.0,True,4.064869403839111
3593,satellite,2,16,best,0_22,1,0.0,39.0,True,4.180312633514404
3594,satellite,2,16,best,0_22,2,0.0,50.0,True,4.703925609588623
3595,satellite,2,16,best,0_23,0,0.0,26.0,True,2.739804983139038
3596,satellite,2,16,best,0_23,1,0.0,40.0,True,3.340538263320923
3597,satellite,2,16,best,0_23,2,0.0,38.0,True,3.4912657737731934
3598,satellite,2,16,best,0_24,0,0.0,14.0,True,1.4862980842590332
3599,satellite,2,16,best,0_24,1,0.0,18.0,True,1.8428630828857422
3600,satellite,2,16,best,0_24,2,0.0,23.0,True,2.057671070098877
3601,satellite,2,16,best,0_25,0,0.0,32.0,True,3.4550130367279053
3602,satellite,2,16,best,0_25,1,0.0,28.0,True,2.9036364555358887
3603,satellite,2,16,best,0_25,2,0.0,47.0,True,4.879879713058472
3604,satellite,2,16,best,0_26,0,0.0,62.0,True,5.648588180541992
3605,satellite,2,16,best,0_26,1,0.0,66.0,True,6.108370065689087
3606,satellite,2,16,best,0_26,2,0.0,69.0,True,6.276315689086914
3607,satellite,2,16,best,0_27,0,0.0,50.0,True,5.962055921554565
3608,satellite,2,16,best,0_27,1,0.0,52.0,True,5.856287956237793
3609,satellite,2,16,best,0_27,2,0.0,65.0,True,6.495836973190308
3610,satellite,2,16,best,0_28,0,0.0,51.0,True,5.605614423751831
3611,satellite,2,16,best,0_28,1,0.0,62.0,True,6.703211069107056
3612,satellite,2,16,best,0_28,2,0.0,63.0,True,6.5159056186676025
3613,satellite,2,16,best,0_29,0,0.0,22.0,True,2.881742477416992
3614,satellite,2,16,best,0_29,1,0.0,21.0,True,2.306354522705078
3615,satellite,2,16,best,0_29,2,0.0,20.0,True,2.12064790725708
3616,satellite,2,16,best,0_30,0,0.0,36.0,True,3.991624593734741
3617,satellite,2,16,best,0_30,1,0.0,43.0,True,4.621203422546387
3618,satellite,2,16,best,0_30,2,0.0,47.0,True,4.719137191772461
3619,satellite,2,16,best,1_01,0,0.0,78.0,True,9.505881309509277
3620,satellite,2,16,best,1_01,1,0.0,104.0,True,12.613600015640259
3621,satellite,2,16,best,1_01,2,0.0,102.0,True,12.664299726486206
3622,satellite,2,16,best,1_02,0,0.0,93.0,True,11.621018648147583
3623,satellite,2,16,best,1_02,1,0.0,90.0,True,12.904106616973877
3624,satellite,2,16,best,1_02,2,0.0,109.0,True,14.669931411743164
3625,satellite,2,16,best,1_03,0,0.0,75.0,True,10.117367029190063
3626,satellite,2,16,best,1_03,1,0.0,89.0,True,12.6162109375
3627,satellite,2,16,best,1_03,2,0.0,103.0,True,13.43976640701294
3628,satellite,2,16,best,1_04,0,0.0,102.0,True,14.125290393829346
3629,satellite,2,16,best,1_04,1,0.0,112.0,True,15.14573860168457
3630,satellite,2,16,best,1_04,2,0.0,115.0,True,15.995300769805908
3631,satellite,2,16,best,1_05,0,0.0,68.0,True,10.962194442749023
3632,satellite,2,16,best,1_05,1,0.0,88.0,True,13.470103025436401
3633,satellite,2,16,best,1_05,2,0.0,104.0,True,17.671695947647095
3634,satellite,2,16,best,1_06,0,0.0,78.0,True,12.663405656814575
3635,satellite,2,16,best,1_06,1,0.0,87.0,True,14.915133953094482
3636,satellite,2,16,best,1_06,2,0.0,114.0,True,18.108094453811646
3637,satellite,2,16,best,1_07,0,0.0,124.0,True,21.902493715286255
3638,satellite,2,16,best,1_07,1,0.0,96.0,True,18.726791381835938
3639,satellite,2,16,best,1_07,2,0.0,130.0,True,25.131388187408447
3640,satellite,2,16,best,1_08,0,0.0,14.0,True,2.4867281913757324
3641,satellite,2,16,best,1_08,1,0.0,36.0,True,5.263575792312622
3642,satellite,2,16,best,1_08,2,0.0,31.0,True,4.801547527313232
3643,satellite,2,16,best,1_09,0,0.0,98.0,True,19.627479314804077
3644,satellite,2,16,best,1_09,1,0.0,107.0,True,24.128838300704956
3645,satellite,2,16,best,1_09,2,0.0,130.0,True,29.182414293289185
3646,satellite,2,16,best,1_10,0,0.0,36.0,True,6.628322601318359
3647,satellite,2,16,best,1_10,1,0.0,50.0,True,8.568379640579224
3648,satellite,2,16,best,1_10,2,0.0,61.0,True,8.985527515411377
3649,satellite,2,16,best,1_11,0,0.0,186.0,True,90.91576790809631
3650,satellite,2,16,best,1_11,1,0.0,179.0,True,94.12418127059937
3651,satellite,2,16,best,1_11,2,0.0,193.0,True,115.46446228027344
3652,satellite,2,16,best,1_12,0,0.0,78.0,True,32.246147871017456
3653,satellite,2,16,best,1_12,1,0.0,111.0,True,56.30754852294922
3654,satellite,2,16,best,1_12,2,0.0,134.0,True,65.61702919006348
3655,satellite,2,16,best,1_13,0,0.0,135.0,True,34.881892681121826
3656,satellite,2,16,best,1_13,1,0.0,153.0,True,47.448657751083374
3657,satellite,2,16,best,1_13,2,0.0,175.0,True,55.9523503780365
3658,satellite,2,16,best,1_14,0,0.0,129.0,True,41.166205406188965
3659,satellite,2,16,best,1_14,1,0.0,140.0,True,51.07611846923828
3660,satellite,2,16,best,1_14,2,0.0,178.0,True,65.88606381416321
3661,satellite,2,16,best,1_15,0,0.0,50.0,True,10.660673379898071
3662,satellite,2,16,best,1_15,1,0.0,68.0,True,15.086203575134277
3663,satellite,2,16,best,1_15,2,0.0,62.0,True,13.303407907485962
3664,satellite,2,16,best,1_16,0,0.0,167.0,True,156.1989815235138
3665,satellite,2,16,best,1_16,1,0.0,138.0,True,138.11452078819275
3666,satellite,2,16,best,1_16,2,0.0,197.0,True,224.48439025878906
3667,satellite,2,16,best,1_17,0,0.0,77.0,True,24.84090232849121
3668,satellite,2,16,best,1_17,1,0.0,121.0,True,42.693161725997925
3669,satellite,2,16,best,1_17,2,0.0,139.0,True,55.01644802093506
3670,satellite,2,16,best,1_18,0,0.0,54.0,True,16.04405975341797
3671,satellite,2,16,best,1_18,1,0.0,72.0,True,21.86153769493103
3672,satellite,2,16,best,1_18,2,0.0,104.0,True,33.95781230926514
3673,satellite,2,16,best,1_19,0,0.0,161.0,True,129.10961890220642
3674,satellite,2,16,best,1_19,1,0.0,176.0,True,165.53165912628174
3675,satellite,2,16,best,1_19,2,0.0,205.0,True,212.66507411003113
3676,satellite,2,16,best,1_20,0,0.0,235.0,True,367.42167949676514
3677,satellite,2,16,best,1_20,1,0.0,236.0,True,317.640841960907
3678,satellite,2,16,best,1_20,2,0.0,245.0,True,473.31058645248413
3679,satellite,2,16,best,1_21,0,0.0,182.0,True,225.51154112815857
3680,satellite,2,16,best,1_21,1,0.0,204.0,True,284.2163727283478
3681,satellite,2,16,best,1_21,2,0.0,231.0,True,339.6958396434784
3682,satellite,2,16,best,1_22,0,0.0,202.0,True,367.6846477985382
3683,satellite,2,16,best,1_22,1,0.0,224.0,True,368.93833327293396
3684,satellite,2,16,best,1_22,2,0.0,230.0,True,407.26380586624146
3685,satellite,2,16,best,1_23,0,0.0,69.0,True,28.07589364051819
3686,satellite,2,16,best,1_23,1,0.0,111.0,True,41.51773524284363
3687,satellite,2,16,best,1_23,2,0.0,145.0,True,54.297189474105835
3688,satellite,2,16,best,1_24,0,0.0,264.0,True,590.0458540916443
3689,satellite,2,16,best,1_24,1,0.0,268.0,True,649.1067287921906
3690,satellite,2,16,best,1_24,2,0.0,270.0,True,723.7191832065582
3691,satellite,2,16,best,1_25,0,0.0,99.0,True,42.237180948257446
3692,satellite,2,16,best,1_25,1,0.0,136.0,True,66.8217351436615
3693,satellite,2,16,best,1_25,2,0.0,140.0,True,68.24942827224731
3694,satellite,2,16,best,1_26,0,0.0,218.0,True,768.3979783058167
3695,satellite,2,16,best,1_26,1,0.0,257.0,True,890.1943235397339
3696,satellite,2,16,best,1_26,2,0.0,262.0,True,1088.3916714191437
3697,satellite,2,16,best,1_27,0,0.0,259.0,True,843.246857881546
3698,satellite,2,16,best,1_27,1,0.0,291.0,True,766.730382680893
3699,satellite,2,16,best,1_27,2,0.0,310.0,True,1121.8211078643799
3700,satellite,2,16,best,1_28,0,0.0,67.0,True,26.631786346435547
3701,satellite,2,16,best,1_28,1,0.0,85.0,True,30.660106897354126
3702,satellite,2,16,best,1_28,2,0.0,129.0,True,45.83154225349426
3703,satellite,2,16,best,1_29,0,0.0,250.0,True,1212.7587778568268
3704,satellite,2,16,best,1_29,1,0.0,269.0,True,1567.652214050293
3705,satellite,2,16,best,1_29,2,0.0,293.0,True,1803.0872082710266
3706,satellite,2,16,best,1_30,0,0.0,99.0,True,73.79772901535034
3707,satellite,2,16,best,1_30,1,0.0,144.0,True,113.25109195709229
3708,satellite,2,16,best,1_30,2,0.0,185.0,True,147.81493639945984
3709,satellite,2,32,best,0_01,0,0.0,6.0,True,0.5103943347930908
3710,satellite,2,32,best,0_01,1,0.0,5.0,True,0.3193984031677246
3711,satellite,2,32,best,0_01,2,0.0,5.0,True,0.3374314308166504
3712,satellite,2,32,best,0_02,0,0.0,12.0,True,0.7162699699401855
3713,satellite,2,32,best,0_02,1,0.0,12.0,True,0.625288724899292
3714,satellite,2,32,best,0_02,2,0.0,8.0,True,0.5380635261535645
3715,satellite,2,32,best,0_03,0,0.0,11.0,True,0.7073087692260742
3716,satellite,2,32,best,0_03,1,0.0,13.0,True,0.932152509689331
3717,satellite,2,32,best,0_03,2,0.0,9.0,True,0.6024963855743408
3718,satellite,2,32,best,0_04,0,0.0,7.0,True,0.5341107845306396
3719,satellite,2,32,best,0_04,1,0.0,9.0,True,0.6490457057952881
3720,satellite,2,32,best,0_04,2,0.0,7.0,True,0.5405473709106445
3721,satellite,2,32,best,0_05,0,0.0,14.0,True,0.8901593685150146
3722,satellite,2,32,best,0_05,1,0.0,13.0,True,0.8233318328857422
3723,satellite,2,32,best,0_05,2,0.0,10.0,True,0.8277876377105713
3724,satellite,2,32,best,0_06,0,0.0,13.0,True,0.9630482196807861
3725,satellite,2,32,best,0_06,1,0.0,17.0,True,1.0821340084075928
3726,satellite,2,32,best,0_06,2,0.0,12.0,True,0.8527319431304932
3727,satellite,2,32,best,0_07,0,0.0,14.0,True,0.8240432739257812
3728,satellite,2,32,best,0_07,1,0.0,12.0,True,0.9317739009857178
3729,satellite,2,32,best,0_07,2,0.0,12.0,True,0.915041446685791
3730,satellite,2,32,best,0_08,0,0.0,12.0,True,0.8022844791412354
3731,satellite,2,32,best,0_08,1,0.0,16.0,True,1.0407085418701172
3732,satellite,2,32,best,0_08,2,0.0,10.0,True,0.7896604537963867
3733,satellite,2,32,best,0_09,0,0.0,11.0,True,0.9775612354278564
3734,satellite,2,32,best,0_09,1,0.0,19.0,True,1.4271807670593262
3735,satellite,2,32,best,0_09,2,0.0,11.0,True,0.9083518981933594
3736,satellite,2,32,best,0_10,0,0.0,11.0,True,0.9995067119598389
3737,satellite,2,32,best,0_10,1,0.0,12.0,True,0.9456965923309326
3738,satellite,2,32,best,0_10,2,0.0,8.0,True,0.6585264205932617
3739,satellite,2,32,best,0_11,0,0.0,30.0,True,2.0220301151275635
3740,satellite,2,32,best,0_11,1,0.0,32.0,True,2.5479884147644043
3741,satellite,2,32,best,0_11,2,0.0,18.0,True,1.4272680282592773
3742,satellite,2,32,best,0_12,0,0.0,15.0,True,1.3743855953216553
3743,satellite,2,32,best,0_12,1,0.0,18.0,True,1.5769882202148438
3744,satellite,2,32,best,0_12,2,0.0,17.0,True,1.2201032638549805
3745,satellite,2,32,best,0_13,0,0.0,10.0,True,0.8932993412017822
3746,satellite,2,32,best,0_13,1,0.0,14.0,True,1.135922908782959
3747,satellite,2,32,best,0_13,2,0.0,11.0,True,0.9359726905822754
3748,satellite,2,32,best,0_14,0,0.0,24.0,True,1.822007417678833
3749,satellite,2,32,best,0_14,1,0.0,23.0,True,1.9516899585723877
3750,satellite,2,32,best,0_14,2,0.0,22.0,True,1.6251916885375977
3751,satellite,2,32,best,0_15,0,0.0,23.0,True,2.2033402919769287
3752,satellite,2,32,best,0_15,1,0.0,25.0,True,1.9599263668060303
3753,satellite,2,32,best,0_15,2,0.0,20.0,True,1.6478910446166992
3754,satellite,2,32,best,0_16,0,0.0,33.0,True,3.0919430255889893
3755,satellite,2,32,best,0_16,1,0.0,26.0,True,2.4686999320983887
3756,satellite,2,32,best,0_16,2,0.0,25.0,True,2.3664040565490723
3757,satellite,2,32,best,0_17,0,0.0,25.0,True,2.7523059844970703
3758,satellite,2,32,best,0_17,1,0.0,33.0,True,2.8900182247161865
3759,satellite,2,32,best,0_17,2,0.0,22.0,True,1.9742920398712158
3760,satellite,2,32,best,0_18,0,0.0,15.0,True,1.441378116607666
3761,satellite,2,32,best,0_18,1,0.0,19.0,True,1.6685805320739746
3762,satellite,2,32,best,0_18,2,0.0,12.0,True,1.1793205738067627
3763,satellite,2,32,best,0_19,0,0.0,37.0,True,3.1464338302612305
3764,satellite,2,32,best,0_19,1,0.0,35.0,True,2.7936606407165527
3765,satellite,2,32,best,0_19,2,0.0,26.0,True,2.652153968811035
3766,satellite,2,32,best,0_20,0,0.0,50.0,True,4.372642517089844
3767,satellite,2,32,best,0_20,1,0.0,54.0,True,4.45205283164978
3768,satellite,2,32,best,0_20,2,0.0,33.0,True,2.931915044784546
3769,satellite,2,32,best,0_21,0,0.0,49.0,True,4.559930324554443
3770,satellite,2,32,best,0_21,1,0.0,46.0,True,4.6396660804748535
3771,satellite,2,32,best,0_21,2,0.0,45.0,True,4.185169219970703
3772,satellite,2,32,best,0_22,0,0.0,38.0,True,4.427509069442749
3773,satellite,2,32,best,0_22,1,0.0,47.0,True,5.1007773876190186
3774,satellite,2,32,best,0_22,2,0.0,38.0,True,4.330310106277466
3775,satellite,2,32,best,0_23,0,0.0,30.0,True,3.135979175567627
3776,satellite,2,32,best,0_23,1,0.0,31.0,True,2.896346092224121
3777,satellite,2,32,best,0_23,2,0.0,33.0,True,2.9985361099243164
3778,satellite,2,32,best,0_24,0,0.0,13.0,True,1.5527617931365967
3779,satellite,2,32,best,0_24,1,0.0,15.0,True,1.6360182762145996
3780,satellite,2,32,best,0_24,2,0.0,18.0,True,1.8571181297302246
3781,satellite,2,32,best,0_25,0,0.0,43.0,True,4.52362060546875
3782,satellite,2,32,best,0_25,1,0.0,43.0,True,4.25403618812561
3783,satellite,2,32,best,0_25,2,0.0,50.0,True,5.173780918121338
3784,satellite,2,32,best,0_26,0,0.0,71.0,True,6.910218238830566
3785,satellite,2,32,best,0_26,1,0.0,60.0,True,6.062855005264282
3786,satellite,2,32,best,0_26,2,0.0,40.0,True,4.626658201217651
3787,satellite,2,32,best,0_27,0,0.0,53.0,True,6.461143255233765
3788,satellite,2,32,best,0_27,1,0.0,52.0,True,6.252321004867554
3789,satellite,2,32,best,0_27,2,0.0,53.0,True,6.441151142120361
3790,satellite,2,32,best,0_28,0,0.0,52.0,True,6.003705978393555
3791,satellite,2,32,best,0_28,1,0.0,58.0,True,6.618865728378296
3792,satellite,2,32,best,0_28,2,0.0,52.0,True,6.111339092254639
3793,satellite,2,32,best,0_29,0,0.0,19.0,True,2.276909589767456
3794,satellite,2,32,best,0_29,1,0.0,27.0,True,2.780794143676758
3795,satellite,2,32,best,0_29,2,0.0,25.0,True,2.829603910446167
3796,satellite,2,32,best,0_30,0,0.0,39.0,True,4.731177806854248
3797,satellite,2,32,best,0_30,1,0.0,49.0,True,5.457221984863281
3798,satellite,2,32,best,0_30,2,0.0,49.0,True,5.469978094100952
3799,satellite,2,32,best,1_01,0,0.0,102.0,True,14.565488576889038
3800,satellite,2,32,best,1_01,1,0.0,98.0,True,12.87698221206665
3801,satellite,2,32,best,1_01,2,0.0,105.0,True,14.263334035873413
3802,satellite,2,32,best,1_02,0,0.0,101.0,True,14.402745008468628
3803,satellite,2,32,best,1_02,1,0.0,100.0,True,15.276963710784912
3804,satellite,2,32,best,1_02,2,0.0,102.0,True,15.011832237243652
3805,satellite,2,32,best,1_03,0,0.0,91.0,True,12.8456449508667
3806,satellite,2,32,best,1_03,1,0.0,86.0,True,12.562158584594727
3807,satellite,2,32,best,1_03,2,0.0,97.0,True,13.237974882125854
3808,satellite,2,32,best,1_04,0,0.0,106.0,True,15.547944784164429
3809,satellite,2,32,best,1_04,1,0.0,113.0,True,16.374468326568604
3810,satellite,2,32,best,1_04,2,0.0,93.0,True,13.24705982208252
3811,satellite,2,32,best,1_05,0,0.0,89.0,True,14.311882495880127
3812,satellite,2,32,best,1_05,1,0.0,88.0,True,14.917205572128296
3813,satellite,2,32,best,1_05,2,0.0,97.0,True,15.411736249923706
3814,satellite,2,32,best,1_06,0,0.0,94.0,True,15.733989953994751
3815,satellite,2,32,best,1_06,1,0.0,103.0,True,19.29121160507202
3816,satellite,2,32,best,1_06,2,0.0,103.0,True,17.868252277374268
3817,satellite,2,32,best,1_07,0,0.0,113.0,True,23.19632887840271
3818,satellite,2,32,best,1_07,1,0.0,106.0,True,23.708024501800537
3819,satellite,2,32,best,1_07,2,0.0,109.0,True,22.81777048110962
3820,satellite,2,32,best,1_08,0,0.0,15.0,True,3.3356668949127197
3821,satellite,2,32,best,1_08,1,0.0,38.0,True,6.123580694198608
3822,satellite,2,32,best,1_08,2,0.0,32.0,True,5.363924503326416
3823,satellite,2,32,best,1_09,0,0.0,117.0,True,28.32312297821045
3824,satellite,2,32,best,1_09,1,0.0,104.0,True,26.907256364822388
3825,satellite,2,32,best,1_09,2,0.0,110.0,True,25.721969604492188
3826,satellite,2,32,best,1_10,0,0.0,40.0,True,7.452555418014526
3827,satellite,2,32,best,1_10,1,0.0,39.0,True,7.378843307495117
3828,satellite,2,32,best,1_10,2,0.0,54.0,True,9.379940271377563
3829,satellite,2,32,best,1_11,0,0.0,193.0,True,115.62706875801086
3830,satellite,2,32,best,1_11,1,0.0,202.0,True,121.74481964111328
3831,satellite,2,32,best,1_11,2,0.0,158.0,True,89.72902703285217
3832,satellite,2,32,best,1_12,0,0.0,123.0,True,62.28663492202759
3833,satellite,2,32,best,1_12,1,0.0,119.0,True,55.51138663291931
3834,satellite,2,32,best,1_12,2,0.0,127.0,True,58.54594540596008
3835,satellite,2,32,best,1_13,0,0.0,155.0,True,50.12316107749939
3836,satellite,2,32,best,1_13,1,0.0,154.0,True,53.77346634864807
3837,satellite,2,32,best,1_13,2,0.0,142.0,True,43.82877850532532
3838,satellite,2,32,best,1_14,0,0.0,159.0,True,62.27038073539734
3839,satellite,2,32,best,1_14,1,0.0,150.0,True,60.06682538986206
3840,satellite,2,32,best,1_14,2,0.0,164.0,True,69.0733962059021
3841,satellite,2,32,best,1_15,0,0.0,54.0,True,12.753341674804688
3842,satellite,2,32,best,1_15,1,0.0,71.0,True,15.846954107284546
3843,satellite,2,32,best,1_15,2,0.0,55.0,True,14.654760837554932
3844,satellite,2,32,best,1_16,0,0.0,189.0,True,205.9249176979065
3845,satellite,2,32,best,1_16,1,0.0,188.0,True,207.92817950248718
3846,satellite,2,32,best,1_16,2,0.0,192.0,True,195.22406554222107
3847,satellite,2,32,best,1_17,0,0.0,99.0,True,38.39949655532837
3848,satellite,2,32,best,1_17,1,0.0,103.0,True,39.15429472923279
3849,satellite,2,32,best,1_17,2,0.0,108.0,True,39.73611664772034
3850,satellite,2,32,best,1_18,0,0.0,66.0,True,20.527398347854614
3851,satellite,2,32,best,1_18,1,0.0,74.0,True,21.71814799308777
3852,satellite,2,32,best,1_18,2,0.0,83.0,True,24.207953929901123
3853,satellite,2,32,best,1_19,0,0.0,190.0,True,171.93067502975464
3854,satellite,2,32,best,1_19,1,0.0,160.0,True,160.44550943374634
3855,satellite,2,32,best,1_19,2,0.0,155.0,True,150.62741255760193
3856,satellite,2,32,best,1_20,0,0.0,240.0,True,377.2835292816162
3857,satellite,2,32,best,1_20,1,0.0,225.0,True,449.6313843727112
3858,satellite,2,32,best,1_20,2,0.0,212.0,True,423.80410742759705
3859,satellite,2,32,best,1_21,0,0.0,234.0,True,333.21293592453003
3860,satellite,2,32,best,1_21,1,0.0,214.0,True,321.1611137390137
3861,satellite,2,32,best,1_21,2,0.0,216.0,True,319.9014494419098
3862,satellite,2,32,best,1_22,0,0.0,223.0,True,358.12096095085144
3863,satellite,2,32,best,1_22,1,0.0,218.0,True,409.043253660202
3864,satellite,2,32,best,1_22,2,0.0,209.0,True,394.9667778015137
3865,satellite,2,32,best,1_23,0,0.0,86.0,True,34.02527737617493
3866,satellite,2,32,best,1_23,1,0.0,126.0,True,50.15077590942383
3867,satellite,2,32,best,1_23,2,0.0,100.0,True,41.49169707298279
3868,satellite,2,32,best,1_24,0,0.0,279.0,True,738.8013150691986
3869,satellite,2,32,best,1_24,1,0.0,254.0,True,793.3699219226837
3870,satellite,2,32,best,1_24,2,0.0,250.0,True,669.4448492527008
3871,satellite,2,32,best,1_25,0,0.0,110.0,True,57.54030084609985
3872,satellite,2,32,best,1_25,1,0.0,136.0,True,66.47937679290771
3873,satellite,2,32,best,1_25,2,0.0,113.0,True,55.39270877838135
3874,satellite,2,32,best,1_26,0,0.0,224.0,True,826.823992729187
3875,satellite,2,32,best,1_26,1,0.0,247.0,True,973.239908695221
3876,satellite,2,32,best,1_26,2,0.0,244.0,True,933.8874356746674
3877,satellite,2,32,best,1_27,0,0.0,305.0,True,1000.2051732540131
3878,satellite,2,32,best,1_27,1,0.0,291.0,True,1042.8803730010986
3879,satellite,2,32,best,1_27,2,0.0,260.0,True,917.48978972435
3880,satellite,2,32,best,1_28,0,0.0,71.0,True,27.595957279205322
3881,satellite,2,32,best,1_28,1,0.0,90.0,True,36.39471983909607
3882,satellite,2,32,best,1_28,2,0.0,86.0,True,33.3747501373291
3883,satellite,2,32,best,1_29,0,0.0,296.0,True,1920.5927329063416
3884,satellite,2,32,best,1_29,1,0.0,289.0,True,1978.31485080719
3885,satellite,2,32,best,1_29,2,0.0,269.0,True,1782.043047428131
3886,satellite,2,32,best,1_30,0,0.0,110.0,True,86.90217423439026
3887,satellite,2,32,best,1_30,1,0.0,141.0,True,115.04293036460876
3888,satellite,2,32,best,1_30,2,0.0,157.0,True,126.29017066955566
3889,satellite,2,8,best,0_01,0,0.0,4.0,True,0.30957603454589844
3890,satellite,2,8,best,0_01,1,0.0,6.0,True,0.31641602516174316
3891,satellite,2,8,best,0_01,2,0.0,5.0,True,0.37587594985961914
3892,satellite,2,8,best,0_02,0,0.0,11.0,True,0.7634308338165283
3893,satellite,2,8,best,0_02,1,0.0,8.0,True,0.5999181270599365
3894,satellite,2,8,best,0_02,2,0.0,8.0,True,0.6089138984680176
3895,satellite,2,8,best,0_03,0,0.0,14.0,True,0.7829554080963135
3896,satellite,2,8,best,0_03,1,0.0,9.0,True,0.5633201599121094
3897,satellite,2,8,best,0_03,2,0.0,12.0,True,0.7788887023925781
3898,satellite,2,8,best,0_04,0,0.0,10.0,True,0.7163105010986328
