domain,problem,repeat,time,plan_length,plan_found
ferry,1_18,7,,,False
ferry,1_18,8,,,False
ferry,1_18,9,,,False
ferry,1_19,0,,,False
ferry,1_19,1,,,False
ferry,1_19,2,,,False
ferry,1_19,3,,,False
ferry,1_19,4,,,False
ferry,1_19,5,,,False
ferry,1_19,6,,,False
ferry,1_19,7,,,False
ferry,1_19,8,,,False
ferry,1_19,9,,,False
ferry,1_20,0,,,False
ferry,1_20,1,,,False
ferry,1_20,2,,,False
ferry,1_20,3,,,False
ferry,1_20,4,,,False
ferry,1_20,5,,,False
ferry,1_20,6,,,False
ferry,1_20,7,,,False
ferry,1_20,8,,,False
ferry,1_20,9,,,False
ferry,1_21,0,,,False
ferry,1_21,1,,,False
ferry,1_21,2,,,False
ferry,1_21,3,,,False
ferry,1_21,4,,,False
ferry,1_21,5,,,False
ferry,1_21,6,,,False
ferry,1_21,7,,,False
ferry,1_21,8,,,False
ferry,1_21,9,,,False
ferry,1_22,0,,,False
ferry,1_22,1,,,False
ferry,1_22,2,,,False
ferry,1_22,3,,,False
ferry,1_22,4,,,False
ferry,1_22,5,,,False
ferry,1_22,6,,,False
ferry,1_22,7,,,False
ferry,1_22,8,,,False
ferry,1_22,9,,,False
ferry,1_23,0,,,False
ferry,1_23,1,,,False
ferry,1_23,2,,,False
ferry,1_23,3,,,False
ferry,1_23,4,,,False
ferry,1_23,5,,,False
ferry,1_23,6,,,False
ferry,1_23,7,,,False
ferry,1_23,8,,,False
ferry,1_23,9,,,False
ferry,1_24,0,,,False
ferry,1_24,1,,,False
ferry,1_24,2,,,False
ferry,1_24,3,,,False
ferry,1_24,4,,,False
ferry,1_24,5,,,False
ferry,1_24,6,,,False
ferry,1_24,7,,,False
ferry,1_24,8,,,False
ferry,1_24,9,,,False
ferry,1_25,0,,,False
ferry,1_25,1,,,False
ferry,1_25,2,,,False
ferry,1_25,3,,,False
ferry,1_25,4,,,False
ferry,1_25,5,,,False
ferry,1_25,6,,,False
ferry,1_25,7,,,False
ferry,1_25,8,,,False
ferry,1_25,9,,,False
ferry,1_26,0,,,False
ferry,1_26,1,,,False
ferry,1_26,2,,,False
ferry,1_26,3,,,False
ferry,1_26,4,,,False
ferry,1_26,5,,,False
ferry,1_26,6,,,False
ferry,1_26,7,,,False
ferry,1_26,8,,,False
ferry,1_26,9,,,False
ferry,1_27,0,,,False
ferry,1_27,1,,,False
ferry,1_27,2,,,False
ferry,1_27,3,,,False
ferry,1_27,4,,,False
ferry,1_27,5,,,False
ferry,1_27,6,,,False
ferry,1_27,7,,,False
ferry,1_27,8,,,False
ferry,1_27,9,,,False
ferry,1_28,0,,,False
ferry,1_28,1,,,False
ferry,1_28,2,,,False
ferry,1_28,3,,,False
ferry,1_28,4,,,False
ferry,1_28,5,,,False
ferry,1_28,6,,,False
ferry,1_28,7,,,False
ferry,1_28,8,,,False
ferry,1_28,9,,,False
ferry,1_29,0,,,False
ferry,1_29,1,,,False
ferry,1_29,2,,,False
ferry,1_29,3,,,False
ferry,1_29,4,,,False
ferry,1_29,5,,,False
ferry,1_29,6,,,False
ferry,1_29,7,,,False
ferry,1_29,8,,,False
ferry,1_29,9,,,False
ferry,1_30,0,,,False
ferry,1_30,1,,,False
ferry,1_30,2,,,False
ferry,1_30,3,,,False
ferry,1_30,4,,,False
ferry,1_30,5,,,False
ferry,1_30,6,,,False
ferry,1_30,7,,,False
ferry,1_30,8,,,False
ferry,1_30,9,,,False
ferry,2_01,0,,,False
ferry,2_01,1,,,False
ferry,2_01,2,,,False
ferry,2_01,3,,,False
ferry,2_01,4,,,False
ferry,2_01,5,,,False
ferry,2_01,6,,,False
ferry,2_01,7,,,False
ferry,2_01,8,,,False
ferry,2_01,9,,,False
ferry,2_02,0,,,False
ferry,2_02,1,,,False
ferry,2_02,2,,,False
ferry,2_02,3,,,False
ferry,2_02,4,,,False
ferry,2_02,5,,,False
ferry,2_02,6,,,False
ferry,2_02,7,,,False
ferry,2_02,8,,,False
ferry,2_02,9,,,False
ferry,2_03,0,,,False
ferry,2_03,1,,,False
ferry,2_03,2,,,False
ferry,2_03,3,,,False
ferry,2_03,4,,,False
ferry,2_03,5,,,False
ferry,2_03,6,,,False
ferry,2_03,7,,,False
ferry,2_03,8,,,False
ferry,2_03,9,,,False
ferry,2_04,0,,,False
ferry,2_04,1,,,False
ferry,2_04,2,,,False
ferry,2_04,3,,,False
ferry,2_04,4,,,False
ferry,2_04,5,,,False
ferry,2_04,6,,,False
ferry,2_04,7,,,False
ferry,2_04,8,,,False
ferry,2_04,9,,,False
ferry,2_05,0,,,False
ferry,2_05,1,,,False
ferry,2_05,2,,,False
ferry,2_05,3,,,False
ferry,2_05,4,,,False
ferry,2_05,5,,,False
ferry,2_05,6,,,False
ferry,2_05,7,,,False
ferry,2_05,8,,,False
ferry,2_05,9,,,False
ferry,2_06,0,,,False
ferry,2_06,1,,,False
ferry,2_06,2,,,False
ferry,2_06,3,,,False
ferry,2_06,4,,,False
ferry,2_06,5,,,False
ferry,2_06,6,,,False
ferry,2_06,7,,,False
ferry,2_06,8,,,False
ferry,2_06,9,,,False
ferry,2_07,0,,,False
ferry,2_07,1,,,False
ferry,2_07,2,,,False
ferry,2_07,3,,,False
ferry,2_07,4,,,False
ferry,2_07,5,,,False
ferry,2_07,6,,,False
ferry,2_07,7,,,False
ferry,2_07,8,,,False
ferry,2_07,9,,,False
ferry,2_08,0,,,False
ferry,2_08,1,,,False
ferry,2_08,2,,,False
ferry,2_08,3,,,False
ferry,2_08,4,,,False
ferry,2_08,5,,,False
ferry,2_08,6,,,False
ferry,2_08,7,,,False
ferry,2_08,8,,,False
ferry,2_08,9,,,False
ferry,2_09,0,,,False
ferry,2_09,1,,,False
ferry,2_09,2,,,False
ferry,2_09,3,,,False
ferry,2_09,4,,,False
ferry,2_09,5,,,False
ferry,2_09,6,,,False
ferry,2_09,7,,,False
ferry,2_09,8,,,False
ferry,2_09,9,,,False
ferry,2_10,0,,,False
ferry,2_10,1,,,False
ferry,2_10,2,,,False
ferry,2_10,3,,,False
ferry,2_10,4,,,False
ferry,2_10,5,,,False
ferry,2_10,6,,,False
ferry,2_10,7,,,False
ferry,2_10,8,,,False
ferry,2_10,9,,,False
ferry,2_11,0,,,False
ferry,2_11,1,,,False
ferry,2_11,2,,,False
ferry,2_11,3,,,False
ferry,2_11,4,,,False
ferry,2_11,5,,,False
ferry,2_11,6,,,False
ferry,2_11,7,,,False
ferry,2_11,8,,,False
ferry,2_11,9,,,False
ferry,2_12,0,,,False
ferry,2_12,1,,,False
ferry,2_12,2,,,False
ferry,2_12,3,,,False
ferry,2_12,4,,,False
ferry,2_12,5,,,False
ferry,2_12,6,,,False
ferry,2_12,7,,,False
ferry,2_12,8,,,False
ferry,2_12,9,,,False
ferry,2_13,0,,,False
ferry,2_13,1,,,False
ferry,2_13,2,,,False
ferry,2_13,3,,,False
ferry,2_13,4,,,False
ferry,2_13,5,,,False
ferry,2_13,6,,,False
ferry,2_13,7,,,False
ferry,2_13,8,,,False
ferry,2_13,9,,,False
ferry,2_14,0,,,False
ferry,2_14,1,,,False
ferry,2_14,2,,,False
ferry,2_14,3,,,False
ferry,2_14,4,,,False
ferry,2_14,5,,,False
ferry,2_14,6,,,False
ferry,2_14,7,,,False
ferry,2_14,8,,,False
ferry,2_14,9,,,False
ferry,2_15,0,,,False
ferry,2_15,1,,,False
ferry,2_15,2,,,False
ferry,2_15,3,,,False
ferry,2_15,4,,,False
ferry,2_15,5,,,False
ferry,2_15,6,,,False
ferry,2_15,7,,,False
ferry,2_15,8,,,False
ferry,2_15,9,,,False
ferry,2_16,0,,,False
ferry,2_16,1,,,False
ferry,2_16,2,,,False
ferry,2_16,3,,,False
ferry,2_16,4,,,False
ferry,2_16,5,,,False
ferry,2_16,6,,,False
ferry,2_16,7,,,False
ferry,2_16,8,,,False
ferry,2_16,9,,,False
ferry,2_17,0,,,False
ferry,2_17,1,,,False
ferry,2_17,2,,,False
ferry,2_17,3,,,False
ferry,2_17,4,,,False
ferry,2_17,5,,,False
ferry,2_17,6,,,False
ferry,2_17,7,,,False
ferry,2_17,8,,,False
ferry,2_17,9,,,False
ferry,2_18,0,,,False
ferry,2_18,1,,,False
ferry,2_18,2,,,False
ferry,2_18,3,,,False
ferry,2_18,4,,,False
ferry,2_18,5,,,False
ferry,2_18,6,,,False
ferry,2_18,7,,,False
ferry,2_18,8,,,False
ferry,2_18,9,,,False
ferry,2_19,0,,,False
ferry,2_19,1,,,False
ferry,2_19,2,,,False
ferry,2_19,3,,,False
ferry,2_19,4,,,False
ferry,2_19,5,,,False
ferry,2_19,6,,,False
ferry,2_19,7,,,False
ferry,2_19,8,,,False
ferry,2_19,9,,,False
ferry,2_20,0,,,False
ferry,2_20,1,,,False
ferry,2_20,2,,,False
ferry,2_20,3,,,False
ferry,2_20,4,,,False
ferry,2_20,5,,,False
ferry,2_20,6,,,False
ferry,2_20,7,,,False
ferry,2_20,8,,,False
ferry,2_20,9,,,False
ferry,2_21,0,,,False
ferry,2_21,1,,,False
ferry,2_21,2,,,False
ferry,2_21,3,,,False
ferry,2_21,4,,,False
ferry,2_21,5,,,False
ferry,2_21,6,,,False
ferry,2_21,7,,,False
ferry,2_21,8,,,False
ferry,2_21,9,,,False
ferry,2_22,0,,,False
ferry,2_22,1,,,False
ferry,2_22,2,,,False
ferry,2_22,3,,,False
ferry,2_22,4,,,False
ferry,2_22,5,,,False
ferry,2_22,6,,,False
ferry,2_22,7,,,False
ferry,2_22,8,,,False
ferry,2_22,9,,,False
ferry,2_23,0,,,False
ferry,2_23,1,,,False
ferry,2_23,2,,,False
ferry,2_23,3,,,False
ferry,2_23,4,,,False
ferry,2_23,5,,,False
ferry,2_23,6,,,False
ferry,2_23,7,,,False
ferry,2_23,8,,,False
ferry,2_23,9,,,False
ferry,2_24,0,,,False
ferry,2_24,1,,,False
ferry,2_24,2,,,False
ferry,2_24,3,,,False
ferry,2_24,4,,,False
ferry,2_24,5,,,False
ferry,2_24,6,,,False
ferry,2_24,7,,,False
ferry,2_24,8,,,False
ferry,2_24,9,,,False
ferry,2_25,0,,,False
ferry,2_25,1,,,False
ferry,2_25,2,,,False
ferry,2_25,3,,,False
ferry,2_25,4,,,False
ferry,2_25,5,,,False
ferry,2_25,6,,,False
ferry,2_25,7,,,False
ferry,2_25,8,,,False
ferry,2_25,9,,,False
ferry,2_26,0,,,False
ferry,2_26,1,,,False
ferry,2_26,2,,,False
ferry,2_26,3,,,False
ferry,2_26,4,,,False
ferry,2_26,5,,,False
ferry,2_26,6,,,False
ferry,2_26,7,,,False
ferry,2_26,8,,,False
ferry,2_26,9,,,False
ferry,2_27,0,,,False
ferry,2_27,1,,,False
ferry,2_27,2,,,False
ferry,2_27,3,,,False
ferry,2_27,4,,,False
ferry,2_27,5,,,False
ferry,2_27,6,,,False
ferry,2_27,7,,,False
ferry,2_27,8,,,False
ferry,2_27,9,,,False
ferry,2_28,0,,,False
ferry,2_28,1,,,False
ferry,2_28,2,,,False
ferry,2_28,3,,,False
ferry,2_28,4,,,False
ferry,2_28,5,,,False
ferry,2_28,6,,,False
ferry,2_28,7,,,False
ferry,2_28,8,,,False
ferry,2_28,9,,,False
ferry,2_29,0,,,False
ferry,2_29,1,,,False
ferry,2_29,2,,,False
ferry,2_29,3,,,False
ferry,2_29,4,,,False
ferry,2_29,5,,,False
ferry,2_29,6,,,False
ferry,2_29,7,,,False
ferry,2_29,8,,,False
ferry,2_29,9,,,False
ferry,2_30,0,,,False
ferry,2_30,1,,,False
ferry,2_30,2,,,False
ferry,2_30,3,,,False
ferry,2_30,4,,,False
ferry,2_30,5,,,False
ferry,2_30,6,,,False
ferry,2_30,7,,,False
ferry,2_30,8,,,False
ferry,2_30,9,,,False
miconic,0_01,0,1.2102863788604736,4.0,True
miconic,0_01,1,1.2357783317565918,4.0,True
miconic,0_01,2,1.2143452167510986,4.0,True
miconic,0_01,3,1.1862149238586426,4.0,True
miconic,0_01,4,1.1879849433898926,4.0,True
miconic,0_01,5,1.1662776470184326,4.0,True
miconic,0_01,6,1.198819637298584,4.0,True
miconic,0_01,7,1.0739948749542236,4.0,True
miconic,0_01,8,1.2648591995239258,4.0,True
miconic,0_01,9,1.1912355422973633,4.0,True
miconic,0_02,0,1.2947139739990234,4.0,True
miconic,0_02,1,1.3896770477294922,4.0,True
miconic,0_02,2,1.2490026950836182,4.0,True
miconic,0_02,3,1.2878344058990479,4.0,True
miconic,0_02,4,1.3178865909576416,4.0,True
miconic,0_02,5,1.2104275226593018,4.0,True
miconic,0_02,6,1.2514467239379883,4.0,True
miconic,0_02,7,1.3320906162261963,4.0,True
miconic,0_02,8,1.3290207386016846,4.0,True
miconic,0_02,9,1.2274627685546875,4.0,True
miconic,0_03,0,1.110419511795044,4.0,True
miconic,0_03,1,1.287325143814087,4.0,True
miconic,0_03,2,1.1198341846466064,4.0,True
miconic,0_03,3,1.2113866806030273,4.0,True
miconic,0_03,4,1.3590245246887207,4.0,True
miconic,0_03,5,1.3358168601989746,4.0,True
miconic,0_03,6,1.293949842453003,4.0,True
miconic,0_03,7,1.1377031803131104,4.0,True
miconic,0_03,8,1.20503568649292,4.0,True
miconic,0_03,9,1.1687850952148438,4.0,True
miconic,0_04,0,,,False
miconic,0_04,1,1.3344612121582031,8.0,True
miconic,0_04,2,,,False
miconic,0_04,3,,,False
miconic,0_04,4,,,False
miconic,0_04,5,1.5773649215698242,8.0,True
miconic,0_04,6,,,False
miconic,0_04,7,1.432941198348999,9.0,True
miconic,0_04,8,1.3825013637542725,8.0,True
miconic,0_04,9,1.354006290435791,8.0,True
miconic,0_05,0,,,False
miconic,0_05,1,1.5719306468963623,7.0,True
miconic,0_05,2,,,False
miconic,0_05,3,,,False
miconic,0_05,4,,,False
miconic,0_05,5,1.7070131301879883,10.0,True
miconic,0_05,6,,,False
miconic,0_05,7,1.5578968524932861,10.0,True
miconic,0_05,8,1.5221683979034424,7.0,True
miconic,0_05,9,1.3454256057739258,7.0,True
miconic,0_06,0,,,False
miconic,0_06,1,1.6307342052459717,8.0,True
miconic,0_06,2,,,False
miconic,0_06,3,,,False
miconic,0_06,4,,,False
miconic,0_06,5,1.5342636108398438,7.0,True
miconic,0_06,6,,,False
miconic,0_06,7,1.7247157096862793,8.0,True
miconic,0_06,8,1.737032175064087,8.0,True
miconic,0_06,9,1.5898034572601318,8.0,True
miconic,0_07,0,1.9920132160186768,11.0,True
miconic,0_07,1,1.8891525268554688,10.0,True
miconic,0_07,2,,,False
miconic,0_07,3,,,False
miconic,0_07,4,,,False
miconic,0_07,5,2.015559434890747,11.0,True
miconic,0_07,6,,,False
miconic,0_07,7,,,False
miconic,0_07,8,1.9080078601837158,10.0,True
miconic,0_07,9,1.8744118213653564,11.0,True
miconic,0_08,0,,,False
miconic,0_08,1,1.7894551753997803,11.0,True
miconic,0_08,2,,,False
miconic,0_08,3,,,False
miconic,0_08,4,,,False
miconic,0_08,5,2.1095898151397705,14.0,True
miconic,0_08,6,,,False
miconic,0_08,7,1.9578948020935059,13.0,True
miconic,0_08,8,1.7396578788757324,11.0,True
miconic,0_08,9,2.168346405029297,12.0,True
miconic,0_09,0,,,False
miconic,0_09,1,1.754141092300415,11.0,True
miconic,0_09,2,,,False
miconic,0_09,3,,,False
miconic,0_09,4,,,False
miconic,0_09,5,1.756005048751831,11.0,True
miconic,0_09,6,,,False
miconic,0_09,7,2.005647659301758,11.0,True
miconic,0_09,8,1.86149263381958,11.0,True
miconic,0_09,9,2.066257953643799,11.0,True
miconic,0_10,0,,,False
miconic,0_10,1,2.479311943054199,15.0,True
miconic,0_10,2,,,False
miconic,0_10,3,,,False
miconic,0_10,4,,,False
miconic,0_10,5,2.7826077938079834,26.0,True
miconic,0_10,6,,,False
miconic,0_10,7,,,False
miconic,0_10,8,2.1047816276550293,15.0,True
miconic,0_10,9,2.465602397918701,15.0,True
miconic,0_11,0,,,False
miconic,0_11,1,2.592031717300415,15.0,True
miconic,0_11,2,,,False
miconic,0_11,3,,,False
miconic,0_11,4,,,False
miconic,0_11,5,2.481511354446411,16.0,True
miconic,0_11,6,,,False
miconic,0_11,7,2.3855297565460205,18.0,True
miconic,0_11,8,2.1431288719177246,14.0,True
miconic,0_11,9,2.003349542617798,14.0,True
miconic,0_12,0,,,False
miconic,0_12,1,2.971916913986206,15.0,True
miconic,0_12,2,,,False
miconic,0_12,3,,,False
miconic,0_12,4,,,False
miconic,0_12,5,2.449950933456421,17.0,True
miconic,0_12,6,,,False
miconic,0_12,7,2.353693723678589,15.0,True
miconic,0_12,8,2.2293431758880615,14.0,True
miconic,0_12,9,2.349949836730957,14.0,True
miconic,0_13,0,,,False
miconic,0_13,1,3.442812204360962,19.0,True
miconic,0_13,2,,,False
miconic,0_13,3,,,False
miconic,0_13,4,,,False
miconic,0_13,5,4.088292837142944,25.0,True
miconic,0_13,6,,,False
miconic,0_13,7,2.990755081176758,29.0,True
miconic,0_13,8,2.3870623111724854,19.0,True
miconic,0_13,9,2.346810817718506,19.0,True
miconic,0_14,0,,,False
miconic,0_14,1,2.43865966796875,18.0,True
miconic,0_14,2,,,False
miconic,0_14,3,,,False
miconic,0_14,4,,,False
miconic,0_14,5,3.0483248233795166,25.0,True
miconic,0_14,6,,,False
miconic,0_14,7,,,False
miconic,0_14,8,2.045480966567993,19.0,True
miconic,0_14,9,,,False
miconic,0_15,0,,,False
miconic,0_15,1,2.3820462226867676,18.0,True
miconic,0_15,2,,,False
miconic,0_15,3,,,False
miconic,0_15,4,,,False
miconic,0_15,5,2.701204538345337,23.0,True
miconic,0_15,6,,,False
miconic,0_15,7,2.776514768600464,24.0,True
miconic,0_15,8,1.850121021270752,17.0,True
miconic,0_15,9,3.434997081756592,17.0,True
miconic,0_16,0,,,False
miconic,0_16,1,4.2126243114471436,23.0,True
miconic,0_16,2,,,False
miconic,0_16,3,,,False
miconic,0_16,4,,,False
miconic,0_16,5,3.2030091285705566,28.0,True
miconic,0_16,6,,,False
miconic,0_16,7,,,False
miconic,0_16,8,2.2421138286590576,21.0,True
miconic,0_16,9,4.329472541809082,22.0,True
miconic,0_17,0,,,False
miconic,0_17,1,3.12692928314209,23.0,True
miconic,0_17,2,,,False
miconic,0_17,3,,,False
miconic,0_17,4,,,False
miconic,0_17,5,3.699758529663086,27.0,True
miconic,0_17,6,,,False
miconic,0_17,7,,,False
miconic,0_17,8,3.1955270767211914,21.0,True
miconic,0_17,9,3.4823832511901855,21.0,True
miconic,0_18,0,,,False
miconic,0_18,1,2.7495620250701904,19.0,True
miconic,0_18,2,,,False
miconic,0_18,3,,,False
miconic,0_18,4,,,False
miconic,0_18,5,3.21266508102417,23.0,True
miconic,0_18,6,,,False
miconic,0_18,7,,,False
miconic,0_18,8,3.085606336593628,19.0,True
miconic,0_18,9,3.3368489742279053,22.0,True
miconic,0_19,0,,,False
miconic,0_19,1,3.8990585803985596,24.0,True
miconic,0_19,2,,,False
miconic,0_19,3,,,False
miconic,0_19,4,,,False
miconic,0_19,5,4.671278238296509,31.0,True
miconic,0_19,6,,,False
miconic,0_19,7,,,False
miconic,0_19,8,3.8857061862945557,24.0,True
miconic,0_19,9,3.580227851867676,27.0,True
miconic,0_20,0,,,False
miconic,0_20,1,4.369844675064087,27.0,True
miconic,0_20,2,,,False
miconic,0_20,3,,,False
miconic,0_20,4,,,False
miconic,0_20,5,5.616180181503296,31.0,True
miconic,0_20,6,,,False
miconic,0_20,7,4.135359287261963,30.0,True
miconic,0_20,8,4.18173623085022,25.0,True
miconic,0_20,9,4.18841290473938,26.0,True
miconic,0_21,0,,,False
miconic,0_21,1,3.8073525428771973,27.0,True
miconic,0_21,2,,,False
miconic,0_21,3,,,False
miconic,0_21,4,,,False
miconic,0_21,5,4.916445255279541,36.0,True
miconic,0_21,6,,,False
miconic,0_21,7,,,False
miconic,0_21,8,4.1871256828308105,26.0,True
miconic,0_21,9,4.004700183868408,28.0,True
miconic,0_22,0,,,False
miconic,0_22,1,6.172925710678101,30.0,True
miconic,0_22,2,,,False
miconic,0_22,3,,,False
miconic,0_22,4,,,False
miconic,0_22,5,5.184186935424805,43.0,True
miconic,0_22,6,,,False
miconic,0_22,7,,,False
miconic,0_22,8,4.145597696304321,30.0,True
miconic,0_22,9,,,False
miconic,0_23,0,,,False
miconic,0_23,1,5.5395941734313965,27.0,True
miconic,0_23,2,,,False
miconic,0_23,3,,,False
miconic,0_23,4,,,False
miconic,0_23,5,7.806405067443848,42.0,True
miconic,0_23,6,,,False
miconic,0_23,7,,,False
miconic,0_23,8,6.297007083892822,29.0,True
miconic,0_23,9,4.8642213344573975,30.0,True
miconic,0_24,0,,,False
miconic,0_24,1,4.7617857456207275,30.0,True
miconic,0_24,2,,,False
miconic,0_24,3,,,False
miconic,0_24,4,,,False
miconic,0_24,5,5.329145431518555,36.0,True
miconic,0_24,6,,,False
miconic,0_24,7,,,False
miconic,0_24,8,4.491057634353638,28.0,True
miconic,0_24,9,,,False
miconic,0_25,0,,,False
miconic,0_25,1,5.750460386276245,30.0,True
miconic,0_25,2,,,False
miconic,0_25,3,,,False
miconic,0_25,4,,,False
miconic,0_25,5,5.3579137325286865,38.0,True
miconic,0_25,6,,,False
miconic,0_25,7,,,False
miconic,0_25,8,5.875264883041382,30.0,True
miconic,0_25,9,5.223350524902344,30.0,True
miconic,0_26,0,,,False
miconic,0_26,1,6.006263017654419,34.0,True
miconic,0_26,2,,,False
miconic,0_26,3,,,False
miconic,0_26,4,,,False
miconic,0_26,5,5.90947151184082,39.0,True
miconic,0_26,6,,,False
miconic,0_26,7,,,False
miconic,0_26,8,5.196704626083374,33.0,True
miconic,0_26,9,5.904409646987915,38.0,True
miconic,0_27,0,,,False
miconic,0_27,1,6.662197589874268,36.0,True
miconic,0_27,2,,,False
miconic,0_27,3,,,False
miconic,0_27,4,,,False
miconic,0_27,5,7.25071907043457,39.0,True
miconic,0_27,6,,,False
miconic,0_27,7,8.24800157546997,47.0,True
miconic,0_27,8,6.079348087310791,33.0,True
miconic,0_27,9,6.554232358932495,35.0,True
miconic,0_28,0,,,False
miconic,0_28,1,6.686126232147217,37.0,True
miconic,0_28,2,,,False
miconic,0_28,3,,,False
miconic,0_28,4,,,False
miconic,0_28,5,8.34663438796997,47.0,True
miconic,0_28,6,,,False
miconic,0_28,7,9.738497972488403,54.0,True
miconic,0_28,8,7.36791205406189,37.0,True
miconic,0_28,9,,,False
miconic,0_29,0,,,False
miconic,0_29,1,6.312387466430664,39.0,True
miconic,0_29,2,,,False
miconic,0_29,3,,,False
miconic,0_29,4,,,False
miconic,0_29,5,8.863004922866821,48.0,True
miconic,0_29,6,,,False
miconic,0_29,7,7.112170696258545,46.0,True
miconic,0_29,8,7.442835092544556,37.0,True
miconic,0_29,9,,,False
miconic,0_30,0,,,False
miconic,0_30,1,9.34847116470337,37.0,True
miconic,0_30,2,,,False
miconic,0_30,3,,,False
miconic,0_30,4,,,False
miconic,0_30,5,6.698823928833008,39.0,True
miconic,0_30,6,,,False
miconic,0_30,7,,,False
miconic,0_30,8,6.48477578163147,35.0,True
miconic,0_30,9,,,False
miconic,1_01,0,,,False
miconic,1_01,1,21.0936918258667,70.0,True
miconic,1_01,2,,,False
miconic,1_01,3,,,False
miconic,1_01,4,,,False
miconic,1_01,5,26.056389331817627,90.0,True
miconic,1_01,6,,,False
miconic,1_01,7,,,False
miconic,1_01,8,20.932612657546997,69.0,True
miconic,1_01,9,22.735640048980713,70.0,True
miconic,1_02,0,,,False
miconic,1_02,1,24.99412703514099,83.0,True
miconic,1_02,2,,,False
miconic,1_02,3,,,False
miconic,1_02,4,,,False
miconic,1_02,5,,,False
miconic,1_02,6,,,False
miconic,1_02,7,,,False
miconic,1_02,8,23.078112363815308,75.0,True
miconic,1_02,9,,,False
miconic,1_03,0,,,False
miconic,1_03,1,22.598248720169067,96.0,True
miconic,1_03,2,,,False
miconic,1_03,3,,,False
miconic,1_03,4,,,False
miconic,1_03,5,,,False
miconic,1_03,6,,,False
miconic,1_03,7,,,False
miconic,1_03,8,25.45497703552246,82.0,True
miconic,1_03,9,,,False
miconic,1_04,0,,,False
miconic,1_04,1,28.454394578933716,94.0,True
miconic,1_04,2,,,False
miconic,1_04,3,,,False
miconic,1_04,4,,,False
miconic,1_04,5,,,False
miconic,1_04,6,,,False
miconic,1_04,7,,,False
miconic,1_04,8,29.69963264465332,90.0,True
miconic,1_04,9,,,False
miconic,1_05,0,,,False
miconic,1_05,1,,,False
miconic,1_05,2,,,False
miconic,1_05,3,,,False
miconic,1_05,4,,,False
miconic,1_05,5,,,False
miconic,1_05,6,,,False
miconic,1_05,7,,,False
miconic,1_05,8,27.34364652633667,90.0,True
miconic,1_05,9,,,False
miconic,1_06,0,,,False
miconic,1_06,1,27.696106910705566,97.0,True
miconic,1_06,2,,,False
miconic,1_06,3,,,False
miconic,1_06,4,,,False
miconic,1_06,5,,,False
miconic,1_06,6,,,False
miconic,1_06,7,,,False
miconic,1_06,8,30.984779357910156,97.0,True
miconic,1_06,9,,,False
miconic,1_07,0,,,False
miconic,1_07,1,,,False
miconic,1_07,2,,,False
miconic,1_07,3,,,False
miconic,1_07,4,,,False
miconic,1_07,5,,,False
miconic,1_07,6,,,False
miconic,1_07,7,,,False
miconic,1_07,8,,,False
miconic,1_07,9,,,False
miconic,1_08,0,,,False
miconic,1_08,1,,,False
miconic,1_08,2,,,False
miconic,1_08,3,,,False
miconic,1_08,4,,,False
miconic,1_08,5,,,False
miconic,1_08,6,,,False
miconic,1_08,7,,,False
miconic,1_08,8,,,False
miconic,1_08,9,,,False
miconic,1_09,0,,,False
miconic,1_09,1,,,False
miconic,1_09,2,,,False
miconic,1_09,3,,,False
miconic,1_09,4,,,False
miconic,1_09,5,,,False
miconic,1_09,6,,,False
miconic,1_09,7,,,False
miconic,1_09,8,,,False
miconic,1_09,9,,,False
miconic,1_10,0,,,False
miconic,1_10,1,,,False
miconic,1_10,2,,,False
miconic,1_10,3,,,False
miconic,1_10,4,,,False
miconic,1_10,5,,,False
miconic,1_10,6,,,False
miconic,1_10,7,,,False
miconic,1_10,8,,,False
miconic,1_10,9,,,False
miconic,1_11,0,,,False
miconic,1_11,1,,,False
miconic,1_11,2,,,False
miconic,1_11,3,,,False
miconic,1_11,4,,,False
miconic,1_11,5,,,False
miconic,1_11,6,,,False
miconic,1_11,7,,,False
miconic,1_11,8,,,False
miconic,1_11,9,,,False
miconic,1_12,0,,,False
miconic,1_12,1,,,False
miconic,1_12,2,,,False
miconic,1_12,3,,,False
miconic,1_12,4,,,False
miconic,1_12,5,,,False
miconic,1_12,6,,,False
miconic,1_12,7,,,False
miconic,1_12,8,,,False
miconic,1_12,9,,,False
miconic,1_13,0,,,False
miconic,1_13,1,,,False
miconic,1_13,2,,,False
miconic,1_13,3,,,False
miconic,1_13,4,,,False
miconic,1_13,5,,,False
miconic,1_13,6,,,False
miconic,1_13,7,,,False
miconic,1_13,8,,,False
miconic,1_13,9,,,False
miconic,1_14,0,,,False
miconic,1_14,1,,,False
miconic,1_14,2,,,False
miconic,1_14,3,,,False
miconic,1_14,4,,,False
miconic,1_14,5,,,False
miconic,1_14,6,,,False
miconic,1_14,7,,,False
miconic,1_14,8,,,False
miconic,1_14,9,,,False
miconic,1_15,0,,,False
miconic,1_15,1,,,False
miconic,1_15,2,,,False
miconic,1_15,3,,,False
miconic,1_15,4,,,False
miconic,1_15,5,,,False
miconic,1_15,6,,,False
miconic,1_15,7,,,False
miconic,1_15,8,,,False
miconic,1_15,9,,,False
miconic,1_16,0,,,False
miconic,1_16,1,,,False
miconic,1_16,2,,,False
miconic,1_16,3,,,False
miconic,1_16,4,,,False
miconic,1_16,5,,,False
miconic,1_16,6,,,False
